TIME_T,Plasticity,ผังสี,Zoning
31/12/1899 15:34:47,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 10:16:33,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 09:33:55,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 21:25:45,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 14:21:22,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 14:56:36,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 15:03:28,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 15:11:17,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 15:37:22,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 15:45:54,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 11:12:56,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 10:57:29,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 11:00:30,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 16:17:57,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 21:14:04,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 13:52:18,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 19:06:59,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 22:13:44,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 02:08:29,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 12:55:29,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 14:12:07,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 13:16:57,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 13:27:26,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 12:20:58,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 17:31:21,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 17:33:10,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 07:04:26,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 09:17:55,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 09:22:42,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 07:47:54,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 10:31:08,30-50,สีน้ำตาล : ที่อยู่อาศัยหนาแน่นมาก,A
31/12/1899 17:41:15,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 17:50:54,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 23:52:01,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 15:32:41,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 10:50:16,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 21:10:25,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 21:36:53,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 09:31:13,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 19:38:37,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 22:35:20,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 10:07:49,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 10:25:00,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 11:32:40,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 17:01:49,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 18:45:31,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 18:19:39,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 18:58:17,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 19:56:52,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 21:16:26,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 21:18:46,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 22:16:22,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 22:40:39,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 23:54:41,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 23:35:43,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 08:15:03,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 13:48:11,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 14:11:14,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 14:17:52,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 18:01:46,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 07:30:21,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 11:07:28,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 16:01:24,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 16:30:11,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 14:31:22,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 14:33:10,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 14:41:55,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 14:51:32,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 20:19:14,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 16:21:42,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 12:15:55,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 12:58:01,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 15:59:27,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 22:28:25,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 22:35:41,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 22:38:03,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 09:12:08,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 09:47:36,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 17:11:43,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 17:20:18,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 14:44:51,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 19:25:15,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 19:20:07,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 19:53:49,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 00:32:25,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 15:15:09,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 20:42:41,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 09:34:21,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 09:52:15,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 11:16:39,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 11:36:07,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 15:11:18,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 23:47:41,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 00:35:12,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 13:29:57,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 21:52:28,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
31/12/1899 04:44:34,30-50,สีเหลือง : ที่อยู่อาศัยหนาแน่นน้อย,A
